durasi_rencana_hari,panjang_deskripsi_kata,jumlah_tag,prioritas_tinggi,adalah_bug,sedang_blocked,jumlah_komentar,beban_kerja_assignee,bulan_dibuat,tim,peran_assignee,status_proyek,terlambat,prediksi_probabilitas
69.0,0,3,0,0,0,0,0,11,Team 12,Spesialis Lainnya,completed,0,0.05061719267969262
25.0,23,1,0,0,0,4,0,7,Team 2,Spesialis Lainnya,active,0,0.05742341879143861
11.0,5,1,0,0,0,4,0,10,Team 11,Marketer,completed,1,0.051710337321733246
11.0,13,2,0,0,0,0,0,6,Team 9,Spesialis Lainnya,active,0,0.05154357722201759
67.0,8,0,0,0,0,0,5,10,Team 1,Marketer,active,0,0.09424617406855365
16.0,25,3,0,0,0,0,3,11,Team 17,Product Manager,completed,0,0.04895899862901563
4.0,13,4,1,0,0,4,0,11,Team 4,Marketer,completed,0,0.18229892967561728
69.0,0,0,0,0,0,0,0,9,Team 9,Marketer,on_hold,0,0.051352989740076384
6.0,21,2,0,1,1,0,1,7,Team 17,Ops,completed,0,0.06944686263886579
19.0,12,0,0,0,0,2,1,5,Team 18,Ops,completed,0,0.06146387345396004
44.0,22,1,0,0,0,3,0,4,Team 17,Ops,active,0,0.0520206508092852
88.0,18,1,0,0,0,0,0,5,Team 3,Spesialis Lainnya,active,0,0.05348749659113238
38.0,31,1,0,1,0,0,0,8,Team 7,Spesialis Lainnya,active,0,0.0548604465399937
16.0,24,1,0,0,0,1,0,3,Team 11,Engineer,active,0,0.0548776420671486
28.0,13,1,0,0,0,4,0,6,Team 9,Ops,completed,0,0.06301418333949015
74.0,23,4,1,0,1,0,1,2,Team 16,Product Manager,active,0,0.055450820921672334
33.0,0,1,0,0,0,2,0,3,Team 12,Marketer,on_hold,0,0.050878938666479905
90.0,20,2,0,0,0,3,0,3,Team 9,Product Manager,active,0,0.057713314382393625
50.0,8,3,0,0,0,2,0,12,Team 7,Engineer,completed,0,0.05440587471619659
54.0,20,1,0,0,0,2,1,5,Team 18,Product Manager,active,0,0.0581283252975884
-1.774513888888889,0,0,0,0,0,2,0,11,Team 12,Spesialis Lainnya,on_hold,1,0.6490073389982212
14.0,17,1,0,0,0,0,0,9,Team 1,Spesialis Lainnya,active,0,0.0546398756716367
3.0,23,1,0,0,0,2,0,3,Team 16,Marketer,active,0,0.16581590647243336
7.0,5,0,0,0,0,4,0,9,Team 7,Designer,active,0,0.06314451229814656
17.0,11,2,0,1,0,1,0,9,Team 1,Product Manager,active,0,0.05327508910803384
1.0,7,1,0,0,0,3,0,4,Team 14,Product Manager,completed,0,0.6262835040532141
1.0,14,0,0,0,0,3,2,4,Team 6,Marketer,on_hold,0,0.6687856405322576
55.0,5,0,0,0,0,0,1,8,Team 7,Marketer,active,0,0.05833976217069714
66.0,0,0,0,0,0,3,3,1,Team 5,Engineer,completed,0,0.0550744838712887
23.0,30,1,0,0,0,4,0,7,Team 17,Engineer,completed,0,0.05432983950218972
10.0,0,0,0,0,0,0,1,12,Team 11,Product Manager,completed,0,0.056660341181503544
18.0,16,1,0,0,0,2,1,9,Team 8,Product Manager,completed,0,0.057777251272044444
77.0,5,2,0,0,0,0,0,10,Team 1,Spesialis Lainnya,active,0,0.05494395513747739
26.0,0,1,0,0,0,0,2,7,Team 2,Ops,active,0,0.05879667810206914
39.0,28,3,0,0,0,4,1,4,Team 7,Designer,active,0,0.0647889406741852
1.0,24,2,0,1,0,0,1,12,Team 2,Product Manager,active,1,0.6433088819989605
8.0,13,1,0,1,0,4,1,12,Team 6,Designer,completed,0,0.05469457201648539
29.0,25,1,0,0,0,0,0,2,Team 19,Designer,on_hold,0,0.043179757289751125
-28.144050925925924,0,1,0,0,0,4,2,12,Team 11,Product Manager,active,1,0.6963953153467484
12.0,9,1,0,0,0,0,2,1,Team 12,Ops,active,0,0.05982536246761987
82.0,24,0,0,0,0,2,0,6,Team 5,Designer,active,0,0.05371492879253192
88.0,14,1,1,0,0,0,0,12,Team 19,Spesialis Lainnya,active,0,0.06192595553566999
68.0,20,3,0,0,1,1,2,1,Team 1,Engineer,active,0,0.05759041966546806
55.0,8,1,0,1,0,0,0,2,Team 6,Designer,active,0,0.04735287749845518
30.0,13,2,0,0,0,1,1,10,Team 19,Product Manager,completed,0,0.06296210285203924
46.0,12,0,0,0,0,4,0,5,Team 4,Marketer,active,0,0.05944765851606481
14.0,0,1,0,0,0,3,0,7,Team 1,Spesialis Lainnya,active,0,0.05128327778194457
4.0,24,1,0,0,0,1,1,10,Team 13,Designer,completed,0,0.16591169884555426
29.0,26,0,0,0,0,0,0,10,Team 6,Engineer,completed,0,0.06363336361327858
29.0,0,1,0,0,0,0,0,3,Team 8,Marketer,active,0,0.055233391908411145
23.0,19,2,0,0,0,2,1,10,Team 6,Marketer,completed,0,0.06027857183073427
35.0,7,0,0,0,0,2,3,1,Team 15,Marketer,active,0,0.0526776453986258
57.0,0,2,0,0,0,0,0,4,Team 4,Ops,completed,0,0.051022321167624035
1.0,17,0,0,0,0,0,0,2,Team 6,Engineer,active,1,0.6378706763295906
72.0,3,1,0,0,0,3,0,12,Team 4,Spesialis Lainnya,completed,0,0.05205117861941123
17.0,16,1,0,0,0,0,0,11,Team 19,Spesialis Lainnya,completed,0,0.05446954853207905
2.0,7,0,0,0,0,0,0,6,Team 14,Designer,completed,0,0.5360007372871495
53.0,25,0,0,0,0,0,0,5,Team 2,Ops,completed,0,0.05898244859543594
6.0,6,3,1,0,0,2,0,7,Team 16,Designer,active,0,0.06698533464076589
6.0,0,1,0,0,0,0,0,8,Team 8,Product Manager,on_hold,0,0.08088455028876315
5.0,0,0,0,0,0,4,0,9,Team 4,Ops,active,0,0.14067090094191317
3.0,10,0,0,0,0,2,3,4,Team 16,Product Manager,active,1,0.19432355321273587
3.0,4,0,0,0,0,3,2,12,Team 6,Designer,active,0,0.20487003796936776
52.0,7,1,0,0,0,0,0,5,Team 5,Designer,active,0,0.054716580499541
1.0,3,1,0,0,0,0,0,1,Team 9,Ops,active,1,0.6374512427115258
6.0,6,2,0,0,0,3,2,9,Team 8,Marketer,active,0,0.09647094209926416
5.0,24,0,0,0,0,2,0,1,Team 12,Product Manager,active,0,0.10911667259954648
30.0,25,2,0,0,0,4,0,5,Team 6,Ops,on_hold,0,0.04627267865800841
11.0,14,3,0,0,0,2,2,9,Team 5,Ops,completed,0,0.06391742876220888
30.0,26,1,0,0,0,2,3,1,Team 2,Engineer,on_hold,0,0.05421522522998964
73.0,7,1,0,0,0,2,0,4,Team 4,Ops,active,0,0.05555372129533354
23.0,0,1,0,0,0,0,0,12,Team 0,Ops,active,0,0.061260597010815196
15.0,6,0,0,0,0,2,1,12,Team 19,Product Manager,completed,0,0.061056744117246625
11.0,23,0,0,0,0,0,0,9,Team 7,Designer,active,0,0.056537847126552625
15.0,4,0,0,0,0,3,0,4,Team 6,Designer,completed,0,0.05225633510846556
52.0,10,3,0,0,0,0,0,9,Team 1,Spesialis Lainnya,active,0,0.05516527908367381
21.0,27,0,0,0,0,0,2,11,Team 6,Ops,active,0,0.05949858217477691
-3.140254629629629,12,1,0,0,0,0,0,10,Team 11,Spesialis Lainnya,active,1,0.6994013196464376
8.0,20,1,0,0,0,4,0,3,Team 7,Product Manager,completed,0,0.05981840581302767
28.0,0,3,0,1,0,2,0,10,Team 8,Spesialis Lainnya,completed,0,0.05262194935756779
13.0,0,0,0,0,0,3,0,6,Team 4,Spesialis Lainnya,active,0,0.04894140369669717
7.0,0,1,0,0,0,3,0,6,Team 0,Ops,on_hold,0,0.0558294742719258
26.0,0,0,0,0,0,1,2,12,Team 2,Product Manager,active,0,0.05469096218539845
15.0,0,4,0,0,0,1,2,11,Team 4,Designer,completed,0,0.05406515371686673
70.0,0,4,0,0,0,4,0,12,Team 0,Product Manager,on_hold,0,0.043209459338778324
12.0,0,3,0,0,0,0,0,7,Team 12,Engineer,active,0,0.04880543914938553
5.0,24,1,0,0,0,3,0,1,Team 6,Ops,completed,0,0.11102803025366083
63.0,0,2,0,0,0,0,0,9,Team 3,Product Manager,completed,0,0.05860927834250887
21.0,4,0,0,0,0,1,0,6,Team 10,Ops,completed,0,0.052695662428979224
24.0,17,3,0,0,0,1,0,2,Team 17,Spesialis Lainnya,active,0,0.04775538348281601
7.0,28,2,0,0,0,4,0,12,Team 2,Designer,completed,0,0.06858603972217231
29.0,0,0,0,0,0,0,1,5,Team 16,Engineer,active,0,0.051037072576396496
20.0,18,4,0,0,1,0,0,4,Team 14,Marketer,active,0,0.05891696659199885
29.0,0,0,0,0,0,0,3,10,Team 3,Engineer,active,0,0.047919182934531894
9.0,0,3,0,0,1,2,1,10,Team 7,Engineer,active,0,0.052976818138978386
42.0,8,0,0,0,0,4,1,10,Team 5,Product Manager,completed,0,0.05488877081244679
2.0,15,2,0,0,0,3,2,1,Team 1,Marketer,active,1,0.5194375893745757
66.0,0,2,0,0,0,4,1,1,Team 19,Ops,completed,0,0.05786165474549087
14.0,27,2,0,0,0,3,2,6,Team 4,Marketer,active,0,0.06219783375889766
3.0,0,0,0,0,0,4,4,11,Team 3,Designer,completed,0,0.20219342938720417
24.0,12,2,0,0,0,1,3,12,Team 11,Marketer,active,0,0.056984722698299
4.0,3,0,0,0,0,0,0,3,Team 5,Product Manager,active,0,0.12459461803416322
35.0,30,0,0,0,0,0,4,1,Team 1,Ops,completed,0,0.05367462610205887
67.0,0,0,0,0,0,0,0,7,Team 16,Designer,active,0,0.052969284904254205
7.0,0,4,0,0,1,0,0,3,Team 1,Engineer,completed,0,0.06430108631790167
59.0,6,0,0,0,0,2,2,4,Team 19,Engineer,active,0,0.052182496727180526
77.0,22,1,0,0,0,0,3,8,Team 15,Product Manager,active,0,0.05282739746154235
54.0,21,0,0,0,0,0,0,3,Team 0,Engineer,active,0,0.05929955056525487
69.0,14,1,0,0,0,2,2,1,Team 2,Ops,active,0,0.06134022699501769
85.0,10,1,0,0,0,4,0,1,Team 4,Engineer,completed,0,0.054944005979376855
2.0,10,1,0,0,0,2,0,11,Team 2,Ops,active,1,0.5483198316300157
25.0,12,2,0,0,0,2,2,6,Team 9,Product Manager,active,0,0.055549021009627685
19.0,12,0,0,0,0,0,0,4,Team 0,Engineer,completed,0,0.05920121765789664
55.0,23,0,0,0,0,0,1,11,Team 7,Designer,active,0,0.055945980766464676
27.0,7,4,0,0,1,0,1,10,Team 18,Marketer,active,0,0.05565928210263548
4.0,0,3,0,0,0,3,2,1,Team 2,Designer,active,0,0.1569333887460247
6.0,29,1,0,0,0,1,0,5,Team 1,Spesialis Lainnya,completed,0,0.07474353411667282
43.0,6,0,0,0,0,4,0,1,Team 17,Spesialis Lainnya,completed,0,0.05049173282984049
-29.67247685185185,13,0,0,0,0,1,0,1,Team 15,Product Manager,completed,1,0.6420264201520437
1.0,5,2,0,0,0,1,1,2,Team 11,Marketer,active,1,0.6293305087746284
11.0,3,1,0,0,0,4,0,7,Team 10,Product Manager,completed,0,0.05352471382991876
84.0,0,1,0,0,0,4,0,5,Team 4,Ops,completed,0,0.05297913736767106
72.0,27,1,0,0,0,0,0,6,Team 16,Engineer,completed,0,0.0569422895630852
15.0,6,0,0,0,0,3,0,10,Team 9,Marketer,completed,0,0.05804080601429585
64.0,28,3,0,0,0,2,0,5,Team 4,Marketer,active,0,0.05762294129051734
18.0,5,2,0,0,0,0,0,2,Team 8,Marketer,active,0,0.06688901043403636
65.0,3,0,0,0,0,2,0,7,Team 1,Product Manager,completed,0,0.05140414653203911
26.0,8,0,0,0,0,0,1,10,Team 7,Engineer,active,0,0.056878173111154146
2.0,7,0,0,0,0,4,0,8,Team 17,Spesialis Lainnya,active,1,0.5299430929063582
21.0,13,3,0,0,0,2,3,2,Team 4,Designer,completed,0,0.05227721092377621
7.0,4,3,0,0,0,2,0,4,Team 1,Engineer,active,0,0.06457791406280028
6.0,24,2,0,0,0,2,4,12,Team 1,Engineer,completed,0,0.06690568906334894
55.0,24,2,0,0,0,4,0,11,Team 16,Spesialis Lainnya,completed,0,0.06749786547386369
1.0,27,0,0,0,0,1,0,5,Team 13,Spesialis Lainnya,active,0,0.6415871411011781
10.0,5,1,0,0,0,0,1,6,Team 11,Marketer,active,0,0.04861927629391472
14.0,0,4,0,0,1,4,0,5,Team 1,Spesialis Lainnya,active,0,0.057001210473874055
43.0,11,1,0,0,0,3,2,12,Team 4,Engineer,active,0,0.05464819594047042
5.0,31,0,0,0,0,0,1,9,Team 2,Ops,active,0,0.1325106738296476
9.0,14,1,0,0,0,0,1,8,Team 19,Designer,on_hold,0,0.04972984978570221
6.0,0,1,0,0,0,0,2,3,Team 7,Product Manager,completed,0,0.0726142965649724
90.0,0,3,0,0,0,3,0,6,Team 8,Spesialis Lainnya,active,0,0.050295237967167714
5.0,24,1,0,0,0,0,1,12,Team 18,Ops,active,0,0.1179673596618738
14.0,13,0,0,0,0,0,3,10,Team 7,Marketer,completed,0,0.05692264310711227
19.0,0,0,0,0,0,0,0,5,Team 1,Designer,active,0,0.05603255139757201
8.0,11,3,0,0,1,2,1,7,Team 1,Designer,completed,0,0.05657444446259781
1.0,11,2,0,0,0,3,1,5,Team 16,Engineer,active,0,0.6159008099032398
22.0,3,0,0,0,0,0,1,11,Team 12,Engineer,active,0,0.04906484777466314
63.0,12,0,0,0,0,1,2,9,Team 3,Product Manager,active,0,0.054168784808434296
20.0,0,1,0,0,0,4,1,10,Team 4,Engineer,active,0,0.05418241831077728
66.0,5,0,0,0,0,0,1,9,Team 5,Designer,completed,0,0.05056122366755766
7.0,21,4,0,0,1,0,0,10,Team 3,Designer,active,0,0.06382571829067665
26.0,0,0,0,0,0,4,1,8,Team 17,Engineer,active,0,0.05072675068201371
62.0,24,3,0,0,0,0,2,10,Team 14,Marketer,completed,0,0.060992767691410696
24.0,0,2,0,0,0,1,0,11,Team 18,Marketer,on_hold,0,0.05216899300351871
17.0,7,2,0,1,0,4,0,9,Team 10,Spesialis Lainnya,active,0,0.04724048154961435
5.0,28,0,0,0,0,1,1,8,Team 7,Engineer,active,0,0.13328447605325328
56.0,11,3,0,0,0,0,2,1,Team 6,Marketer,completed,0,0.054195898110191876
56.0,29,3,0,0,0,4,2,10,Team 16,Designer,active,0,0.050420489284376376
65.0,7,0,0,0,0,3,0,5,Team 10,Product Manager,active,0,0.05307701539325245
82.0,0,0,0,0,0,0,0,12,Team 11,Spesialis Lainnya,active,0,0.05050548780674173
1.0,0,1,0,0,0,0,1,12,Team 14,Product Manager,active,1,0.6705794787179278
15.0,20,1,0,0,0,0,0,4,Team 15,Engineer,active,0,0.054882914901041815
3.0,29,0,0,0,0,4,1,8,Team 11,Ops,completed,0,0.21271573855141257
36.0,6,2,0,0,1,0,0,3,Team 4,Engineer,active,0,0.056389358605981564
62.0,0,4,1,0,0,1,0,1,Team 19,Spesialis Lainnya,active,0,0.05707865944278694
4.0,26,0,0,0,0,0,0,10,Team 13,Product Manager,completed,1,0.16842178712125497
50.0,27,1,0,0,0,0,0,7,Team 13,Ops,active,0,0.05985781502426416
2.0,8,3,0,0,0,3,0,7,Team 9,Marketer,active,0,0.5270491075703349
2.0,9,0,0,0,0,1,1,5,Team 15,Ops,completed,1,0.5141311219026548
1.0,0,1,0,0,0,3,1,12,Team 6,Engineer,on_hold,0,0.6381044558057515
-23.743472222222223,6,2,0,0,0,3,0,6,Team 10,Spesialis Lainnya,completed,1,0.6759203341913469
56.0,6,0,0,0,0,1,0,8,Team 8,Designer,active,0,0.05510078415865705
-0.2317708333333333,19,0,0,0,0,4,0,12,Team 10,Spesialis Lainnya,active,1,0.6815674319618991
27.0,23,2,0,0,0,0,0,9,Team 18,Marketer,completed,0,0.05830888027262571
14.0,0,2,0,0,0,4,0,6,Team 2,Spesialis Lainnya,active,0,0.05718052539054759
10.0,27,0,0,0,0,2,0,12,Team 10,Product Manager,on_hold,0,0.057917710579342474
14.0,0,2,0,0,0,3,1,6,Team 8,Marketer,on_hold,0,0.05281324656235673
5.0,29,0,0,0,0,1,0,5,Team 5,Ops,active,0,0.1251999848219176
14.0,26,0,0,0,0,2,0,8,Team 16,Marketer,completed,0,0.06186159079068737
12.0,24,0,0,0,0,3,1,8,Team 11,Ops,completed,0,0.059498647375516155
40.0,0,0,0,0,0,0,1,4,Team 1,Product Manager,active,0,0.04884335500822057
77.0,13,1,1,0,0,0,2,8,Team 15,Ops,active,0,0.0612344379975814
28.0,0,1,0,0,0,0,0,5,Team 19,Spesialis Lainnya,active,0,0.04641049113225679
5.0,7,3,0,0,0,0,3,5,Team 3,Engineer,active,0,0.11853357335646417
12.0,12,4,0,1,0,1,0,5,Team 15,Engineer,active,0,0.052640785353962286
19.0,26,0,0,0,0,4,0,4,Team 13,Product Manager,active,0,0.058306102363554865
24.0,26,2,0,0,0,0,1,6,Team 3,Engineer,completed,0,0.0622879635916378
16.0,3,4,0,1,0,0,0,3,Team 1,Designer,completed,0,0.05077298266737536
10.0,7,1,0,0,0,2,0,8,Team 18,Designer,completed,0,0.05521705643976322
15.0,4,1,0,0,0,0,1,7,Team 14,Marketer,active,0,0.05334343182522973
-1.007835648148148,0,3,0,0,0,1,0,12,Team 17,Marketer,active,1,0.6900707721715575
15.0,17,0,0,0,0,4,3,7,Team 11,Product Manager,active,0,0.056300852026694666
23.0,0,0,0,0,0,0,0,10,Team 16,Marketer,completed,0,0.056373505331048894
90.0,27,4,1,0,1,3,0,4,Team 4,Product Manager,active,0,0.051561483874536386
4.0,28,1,0,0,0,4,0,8,Team 13,Spesialis Lainnya,completed,0,0.18590366791109664
19.0,7,2,0,0,0,0,0,2,Team 13,Designer,active,0,0.056266952509626995
4.0,30,0,0,0,0,1,1,9,Team 15,Marketer,on_hold,0,0.17387913513186534
75.0,0,1,0,0,0,0,0,6,Team 8,Ops,active,0,0.054891136951186185
18.0,5,0,0,0,0,0,3,6,Team 12,Marketer,active,0,0.051694872919412625
76.0,5,4,0,0,0,3,1,12,Team 2,Designer,completed,0,0.05019301939583219
56.0,27,0,0,0,0,0,0,6,Team 19,Ops,active,0,0.061524543571167
5.0,22,1,0,0,0,0,2,3,Team 6,Engineer,completed,0,0.10721458959494347
25.0,4,3,0,0,0,0,0,5,Team 0,Product Manager,active,0,0.051506865535059315
24.0,7,1,0,0,0,0,0,8,Team 7,Spesialis Lainnya,active,0,0.04996460713796098
16.0,4,2,0,0,0,4,1,1,Team 19,Product Manager,active,0,0.052783001157003365
33.0,5,0,0,0,0,0,0,2,Team 8,Spesialis Lainnya,completed,0,0.05280627438413369
52.0,8,1,0,0,0,2,0,5,Team 18,Product Manager,completed,0,0.05663135040095845
85.0,0,0,0,0,0,0,0,10,Team 19,Marketer,completed,0,0.05582257267243345
32.0,27,2,0,0,0,0,1,9,Team 0,Designer,on_hold,0,0.04627193018593701
72.0,0,2,0,0,0,4,1,10,Team 4,Engineer,active,0,0.05532300098335356
-0.7547916666666666,9,0,0,0,0,2,0,5,Team 15,Ops,active,1,0.6641306472399336
1.0,3,0,0,0,0,0,0,12,Team 17,Ops,active,1,0.6755667724032073
1.0,0,2,0,0,0,4,0,2,Team 5,Engineer,active,1,0.6162841827041428
4.0,0,0,0,0,0,1,0,9,Team 9,Spesialis Lainnya,completed,0,0.14519924265625567
59.0,4,4,1,0,0,4,0,12,Team 14,Marketer,completed,0,0.059629607267158956
10.0,0,0,0,0,0,3,2,7,Team 1,Marketer,active,0,0.05402422787135227
2.0,25,3,0,0,0,1,2,8,Team 14,Designer,active,1,0.5215513640030076
63.0,7,1,0,0,0,4,0,6,Team 7,Marketer,active,0,0.05493451894727101
29.0,20,0,0,0,0,0,0,6,Team 2,Marketer,active,0,0.05756037595688461
66.0,11,0,0,0,0,2,0,5,Team 9,Marketer,completed,0,0.05831342941621059
28.0,0,4,0,0,0,4,1,7,Team 19,Ops,active,0,0.06411973136957151
55.0,23,2,0,0,0,0,0,10,Team 2,Designer,active,0,0.05560791403401488
75.0,4,4,0,0,0,1,1,8,Team 14,Ops,active,0,0.05747462049144352
29.0,31,1,0,0,0,3,0,10,Team 13,Designer,completed,0,0.05888027641216314
7.0,14,1,0,0,0,0,2,12,Team 15,Engineer,on_hold,0,0.07292726672274176
4.0,0,1,0,0,0,0,1,12,Team 10,Ops,on_hold,0,0.1384113399164744
10.0,27,0,0,0,0,4,0,7,Team 4,Spesialis Lainnya,active,0,0.06322782390351628
5.0,26,2,0,0,0,1,0,10,Team 3,Spesialis Lainnya,completed,0,0.12307518856803067
1.0,7,0,0,0,0,2,2,12,Team 18,Ops,completed,1,0.6588731447793809
9.0,0,0,0,0,0,0,0,3,Team 18,Engineer,completed,0,0.060710315746614577
7.0,29,0,0,0,0,2,0,6,Team 8,Ops,active,1,0.08741405040600171
6.0,0,0,0,0,0,3,0,4,Team 1,Designer,active,0,0.06670738383289075
20.0,23,0,0,0,0,4,0,4,Team 14,Ops,active,0,0.05814276738795988
57.0,12,0,0,0,0,0,1,9,Team 13,Engineer,active,0,0.05763212479385098
49.0,0,0,0,0,0,4,1,12,Team 16,Engineer,active,0,0.050202842585744915
11.0,23,1,0,0,0,0,0,1,Team 14,Designer,completed,0,0.05831946660938334
-4.182048611111111,4,2,1,0,1,0,1,11,Team 9,Designer,completed,1,0.6963176350029656
30.0,8,0,0,0,0,1,0,8,Team 8,Spesialis Lainnya,active,0,0.04901005837719091
-2.1447337962962965,12,3,0,0,1,4,0,3,Team 4,Spesialis Lainnya,active,1,0.6705782445786697
16.0,8,0,0,0,0,3,0,1,Team 2,Marketer,completed,0,0.056363169870388155
64.0,0,1,0,0,1,4,1,12,Team 7,Marketer,active,0,0.05358669868595804
4.0,0,0,0,0,0,4,3,9,Team 2,Ops,completed,0,0.172980852011179
9.0,26,3,0,0,0,3,3,12,Team 5,Marketer,active,0,0.06847716240910783
83.0,6,1,0,0,0,4,2,9,Team 7,Designer,active,0,0.052258100113978086
33.0,0,2,0,0,0,0,0,4,Team 12,Ops,active,0,0.05281443218209681
3.0,27,0,0,0,0,0,2,7,Team 1,Designer,active,0,0.1735802810822477
8.0,17,2,1,0,0,2,4,1,Team 12,Ops,on_hold,0,0.054037483668164604
62.0,3,2,0,0,0,0,4,11,Team 7,Designer,active,0,0.049560900906937544
30.0,4,0,0,0,0,2,0,10,Team 17,Product Manager,completed,0,0.055148304593267646
89.0,14,1,0,0,0,2,0,2,Team 19,Marketer,active,0,0.05370241899589823
4.0,23,2,0,0,0,0,0,12,Team 16,Designer,completed,0,0.16960320251158326
77.0,19,0,0,0,0,0,0,5,Team 10,Ops,on_hold,0,0.0567716543587613
3.0,0,2,1,0,0,0,0,3,Team 13,Spesialis Lainnya,active,0,0.13249180072362654
4.0,22,2,0,0,0,1,0,5,Team 10,Spesialis Lainnya,active,1,0.126524365098761
1.0,29,0,0,0,0,3,0,3,Team 2,Engineer,completed,1,0.6285652873074857
29.0,7,0,0,0,0,1,0,5,Team 8,Spesialis Lainnya,completed,0,0.050943855692506805
50.0,4,1,0,0,0,4,0,6,Team 8,Spesialis Lainnya,active,0,0.05055896269094884
14.0,10,1,0,0,0,3,0,7,Team 5,Ops,completed,0,0.0608539514596887
21.0,4,1,0,0,0,2,0,4,Team 2,Marketer,completed,0,0.05265878442900053
13.0,16,0,0,0,0,0,4,10,Team 5,Engineer,on_hold,0,0.05952203793788932
2.0,5,1,0,0,0,0,3,9,Team 1,Designer,active,1,0.5561622329101481
-4.4790625,4,2,0,0,1,0,0,10,Team 9,Engineer,active,1,0.6897273099361315
30.0,0,0,0,0,0,0,0,6,Team 4,Spesialis Lainnya,active,0,0.049654285375023345
29.0,0,2,0,0,0,3,0,7,Team 11,Designer,active,0,0.045803372381887655
4.0,29,1,0,0,0,0,1,11,Team 10,Engineer,active,0,0.1416358155855106
29.0,12,3,0,0,1,1,0,5,Team 16,Marketer,active,0,0.06326509673403088
5.0,14,4,0,0,1,0,0,1,Team 9,Designer,active,0,0.13101541284851698
11.0,7,0,0,0,0,0,1,12,Team 7,Ops,active,0,0.06187291363180915
29.0,25,0,0,0,0,2,1,5,Team 19,Marketer,active,0,0.06487687736216761
72.0,27,0,0,0,0,0,0,5,Team 10,Ops,on_hold,0,0.05853502203050725
38.0,9,1,0,0,0,0,1,11,Team 12,Designer,active,0,0.051548361374889946
15.0,0,1,0,0,0,2,0,3,Team 0,Product Manager,active,0,0.053148748719417147
16.0,9,1,0,0,0,0,1,12,Team 14,Designer,on_hold,0,0.049619424213066095
13.0,29,1,0,0,1,3,0,6,Team 5,Ops,active,0,0.05650214015970081
76.0,11,0,0,0,0,2,0,2,Team 11,Designer,active,0,0.05471788122327863
90.0,6,2,1,0,0,4,1,7,Team 8,Engineer,active,0,0.06137962173475257
4.0,21,0,0,0,0,1,1,8,Team 19,Marketer,active,1,0.18427038021232833
66.0,0,0,0,0,0,1,1,10,Team 11,Marketer,completed,0,0.053394597584617426
1.0,21,1,0,1,0,0,0,8,Team 18,Designer,active,1,0.6692232174487914
16.0,16,4,0,0,0,0,0,4,Team 4,Ops,active,0,0.05682274710190888
26.0,26,0,0,0,0,3,1,11,Team 1,Ops,completed,0,0.0586539874713633
89.0,28,0,0,0,0,0,1,12,Team 0,Marketer,active,0,0.0537540391359065
83.0,26,0,0,0,0,0,2,10,Team 17,Designer,active,0,0.05057646443541351
1.0,24,0,0,0,0,3,0,3,Team 5,Engineer,completed,1,0.6409089294441054
29.0,9,3,0,0,0,0,0,3,Team 3,Designer,completed,0,0.0532425732527963
23.0,6,1,0,0,0,2,0,2,Team 18,Spesialis Lainnya,active,0,0.051947633628586495
-11.476284722222225,0,3,0,0,0,2,0,6,Team 5,Product Manager,completed,1,0.7033747612760188
-14.810162037037037,8,1,0,0,0,0,1,11,Team 3,Ops,active,1,0.6840083024831538
14.0,0,2,0,1,0,0,2,12,Team 13,Engineer,completed,0,0.05630684154345777
25.0,6,0,0,0,0,2,1,4,Team 7,Engineer,active,0,0.05496356430968825
53.0,21,1,0,0,0,0,0,9,Team 8,Designer,active,0,0.05642167122521437
11.0,29,1,0,0,0,0,2,12,Team 12,Engineer,active,0,0.056216626685942093
68.0,7,2,0,0,0,0,4,11,Team 18,Ops,on_hold,0,0.05206257467016783
1.0,4,0,0,0,0,2,0,8,Team 16,Product Manager,active,1,0.6725407340235651
13.0,24,0,0,0,0,1,0,2,Team 0,Spesialis Lainnya,active,0,0.05433290415420159
42.0,27,2,0,0,0,0,0,1,Team 5,Spesialis Lainnya,active,0,0.050867620739630325
60.0,19,0,0,0,0,0,2,7,Team 19,Ops,active,0,0.05954351862357258
2.0,26,0,0,0,0,0,1,11,Team 17,Product Manager,completed,1,0.5307158958613981
43.0,32,1,0,0,0,0,2,9,Team 6,Marketer,completed,0,0.06157404326069328
-41.1821412037037,12,3,0,0,0,0,2,6,Team 17,Designer,active,1,0.6835908002898099
73.0,4,0,0,0,0,4,0,10,Team 11,Spesialis Lainnya,completed,0,0.048698508022667585
1.0,23,3,0,1,0,3,1,8,Team 16,Ops,completed,1,0.657593970790275
1.0,11,1,0,0,0,2,2,9,Team 17,Marketer,on_hold,0,0.6759248751111141
21.0,8,2,0,0,0,0,4,8,Team 12,Designer,on_hold,0,0.05769059781319207
37.0,9,0,0,0,0,2,0,7,Team 13,Marketer,active,0,0.05840088637918702
-24.19590277777778,11,0,0,0,0,0,1,6,Team 13,Marketer,active,1,0.683249141938657
-0.4483101851851852,0,1,0,0,0,0,0,2,Team 5,Engineer,active,1,0.6646470361980565
12.0,0,1,0,0,0,1,1,7,Team 9,Engineer,active,0,0.047534621558213794
32.0,12,3,0,0,0,0,0,11,Team 7,Spesialis Lainnya,active,0,0.048368124513559006
-15.236458333333331,10,2,0,0,0,2,3,6,Team 4,Ops,active,1,0.6820284619032649
17.0,0,1,0,0,0,1,0,3,Team 16,Spesialis Lainnya,completed,0,0.05900305034766892
